공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01427842,2026-04-10,서울특별시교육청,[긴급]서울특별시교육청 조직분석·진단 연구 용역,주식회사 중앙경영연구원,91078560,87.0,
R26BK01484379,2026-04-23,한국지역난방공사 파주지사,2026년 상반기 파주지사 작업환경측정 용역,한국보건안전연구소 주식회사,4160000,89.387,
R26BK01484352,2026-04-23,한국농어촌공사 충남지역본부 예산지사,상성보 분수문 재해복구사업 토목공사 건설폐기물처리 용역,무한건설환경(주),9760000,89.623,
R26BK01406069,2026-04-21,전북특별자치도,전북특별자치도 도립공원 자연자원조사 용역,사단법인한국환경생태학회,696000000,,
R26BK01454879,2026-04-23,조달청,(가칭)경상북도교육청 환경교육센터 건립공사 감리용역(계속비),건축사사무소디딤돌,286698800,86.759,
R26BK01468451,2026-04-23,한국광기술원,2026년 재산종합보험,삼성화재해상보험 주식회사,47684467,56.287,
R26BK01468446,2026-04-23,충청북도 청주시,옥산면 오산리 농수산물 도매시장 진입도로 개설공사 폐기물처리용역,인원산업(주),514003000,85.496,
R26BK01484784,2026-04-23,서울특별시 119특수구조단,특수구조대 유해물질분석기(토리온 T-9) 고장 수리,퍼킨엘머코리아 유한회사,4615000,94.984,
R26BK01472192,2026-04-23,부산광역시 건설안전시험사업소,대연1교 정밀안전점검용역,(주)하나기술단,32423200,88.053,
R26BK01431934,2026-04-21,재단법인달성교육재단,2026 초등영어 여름방학캠프 운영 용역,(주)에스엠아이에스,149048000,,
R26BK01468318,2026-04-23,충청북도 제천시,백운면 수론천 정비사업 폐기물처리용역,나라환경 주식회사,253274000,86.797,
R26BK01406497,2026-04-10,조달청 서울지방조달청,2026년 민주평화통일자문회의 자문위원 연수,(주)에이엔이광개토,312200000,,
R26BK01479603,2026-04-23,농림수산식품교육문화정보원,2026년 전략작물 생산단지 재배기술 컨설팅 운영,주식회사 미래농업전략연구원,250000000,100.0,
R26BK01442226,2026-04-20,주식회사 싸인랩,강원 태백 노지 스마트농업 시범사업 민간실증단지 실증과제 (관수 기술) 연구 수행사업자 모집 공고,(주)경농,22996050,,
R26BK01467699,2026-04-23,경상남도교육청 경상남도양산교육지원청,동산초 외 1교(양산중) 제3종시설물 정기안전점검 및 물금초 외 14교 제3종시설물 실태조사 용역 수의계약 안내 공고,주식회사 피아이에스엔지니어링,39850000,88.319,
R26BK01457001,2026-04-23,인천광역시교육청 인천비즈니스고등학교,2026학년도 인천비즈니스고등학교 2학년 제주도 수학여행 위탁용역 전자입찰 공고,주식회사 미래교육여행,78418000,95.607,
R26BK01404238,2026-04-17,조달청 서울지방조달청,등기정보시스템 통합 구축 등을 위한 ISP,주식회사 지티아이씨,227000000,,
R26BK01473482,2026-04-23,강원특별자치도 도로관리사업소,지방도451호선 도관지구 포장도 정비사업 폐기물처리용역,건백산업주식회사,48900000,93.912,
R26BK01399530,2026-04-07,서울특별시 금천구,독산역 주변 지구단위계획 재정비 용역,(주)인토엔지니어링도시건축사사무소,310000000,,
R26BK01427713,2026-04-22,조달청 대전지방조달청,2026년 한국지질자원연구원 조경관리용역,다원건설산업 주식회사,121852300,87.999,
R26BK01476991,2026-04-23,재단법인 청주시정연구원,2026 청주시 외국인주민 실태조사 위탁조사용역,주식회사 와이앤제이랩,38990000,99.266,
R26BK01471141,2026-04-20,서울특별시 서울시립대학교,글로벌 시민강좌 및 시대산책 용역_박물관,(주)헤리티지연구소,20900000,95.0,
R26BK01432990,2026-04-13,행정안전부,2026년 마을기업 홈페이지 유지관리 용역,(주)디더블유아이,79800000,,
R26BK01474122,2026-04-23,경상북도 성주군,제6기 성주군 지역사회보장계획 수립 연구용역,경북미래연구컨소시엄(주),35199700,88.025,40000000
R26BK01445083,2026-04-17,코리아경기도주식회사,[긴급] 2026년 경기도 민간 다중이용시설(영화관) 다회용기 운영 용역,주식회사 잇그린,190850000,,
R26BK01485233,2026-04-23,서울특별시 서부공원여가센터,보라매공원 어르신휴게쉼터 정비 설계용역,동양건축 건축사사무소,21500000,100.0,
R26BK01484916,2026-04-23,한국농어촌공사 전남지역본부 담양지사,반룡지구 농어촌취약지역생활여건개조사업 기본계획수립 용역,주식회사 동양이엔디,35530000,95.0,
R26BK01473080,2026-04-21,한국환경산업기술원,지자체 녹색구매 협력 지원 사업,이클레이 한국사무소,62700000,95.0,
R26BK01465356,2026-04-23,경상북도,동천(무진지구) 하천재해예방사업 건설폐기물처리용역(1차),상록환경 주식회사,287106000,86.794,
R26BK01472944,2026-04-23,부산광역시 부산진구,2026년 부산진구청 공용차량 자동차보험 가입,삼성화재해상보험 주식회사,44543600,88.783,
R26BK01472333,2026-04-23,울산광역시교육청,2027 대학진학박람회 행사 운영 용역,씨에스코리아(CS.Korea),71029890,88.058,
R26BK01456932,2026-04-22,서울고속도로주식회사,수도권제1순환(일산~퇴계원간)고속도로 2026년 고객만족 및 통행량 증대 홍보 용역,굿윌커뮤니케이션즈(주),48620000,,
R26BK01473081,2026-04-23,전북대학교,2026년 냉온수유니트 세관 및 보수 용역,유한회사 전군이엔지,57914591,88.003,66178000
R26BK01477235,2026-04-23,조달청 서울지방조달청,2026년 재판서 및 사건부 DB구축 사업 용역,주식회사 더존테크윌,492500000,99.959,
R26BK01439947,2026-04-13,울산대학교,"[2-4-7,4]BTS(Brain to Society) 홈페이지 구축 용역",(주)대덕시스템,47000000,,
R26BK01482424,2026-04-22,한국지역난방공사 강남지사,2026년 강남지사 전기분야 경상정비공사 재해예방 기술지도 용역,우성안전기술원,6468000,89.166,
R26BK01482416,2026-04-23,국가유산청 국립고궁박물관 국립조선왕조실록박물관,2026년 국립조선왕조실록박물관 특별전 영상제작,주식회사 엔에스미디어,53350000,97.0,
R26BK01453568,2026-04-23,서울특별시중부교육청 청운중학교,2026학년도 청운중학교 1학년 수련활동(진로캠프) 위탁용역 입찰 공고,신안종합리조트(주),31500000,93.27,
R26BK01441957,2026-04-23,인천광역시교육청,2026년 스마트 3in1 건강교실 용역,주식회사 디에이블,96000000,99.508,
R26BK01438987,2026-04-14,경찰청,인구 감소·소멸지역의 치안서비스 유지를 위한 지역경찰 운영체계 최적화 및 치안보조인력 활용 방안 연구,건국대학교글로컬산학협력단,64592000,,
R26BK01471874,2026-04-23,강원특별자치도교육청,강원특별자치도교육청통일교육원 및 양구교육도서관 내진성능평가용역,주식회사 에이블 안전진단,59088000,88.65,
R26BK01484080,2026-04-23,한국농어촌공사 충북지역본부 충주.제천.단양지사,미당2리 마을만들기사업 재해예방기술지도 용역,주식회사 정화안전지도,3190000,90.062,
R26BK01484228,2026-04-23,한국농어촌공사 경북지역본부 성주지사,2026년 농업생산기반시설(성남배수장) 전기안전관리위탁 용역,(주)동양티피티,19167000,88.002,
R26BK01431301,2026-04-23,부산광역시교육청 브니엘여자고등학교,2026학년도 브니엘예술중학교 현장체험학습,(주)센텀뉴부산관광,134783800,90.901,149219860
R26BK01485045,2026-04-23,충청남도교육청 충청남도교육청교육과정평가정보원,2026년 충청남도교육청 읽기곤란(난독증)일반진단검사,사단법인대한난독증협회,98753200,98.753,
R26BK01382737,2026-04-20,관세청,2026년 수출입물류 동향 연차보고 및 보세화물제도 연구,(사)한국관세물류협회,99500000,,
R26BK01482787,2026-04-23,해양수산부 국립수산과학원,남극해 크릴어업 부수어획 자치어 종조성 분석 연구,국립부경대학교 산학협력단,49000000,100.0,
R26BK01480736,2026-04-23,조달청,공공기관 결산시스템 운영관리 및 기능개선,(주)이지코드,303000000,99.891,
R26BK01482542,2026-04-23,한국교통안전공단 자동차안전연구원,자동차 첨단기술 제작결함조사 강화방안 연구 용역,사단법인한국자동차모빌리티안전학회,58080000,96.911,
R26BK01405520,2026-04-09,서울특별시,서울공예박물관 소장 자수 구운몽도 병풍 보존처리 용역,고창문화재보존,118700000,,
R26BK01468869,2026-04-23,인천광역시 종합건설본부,2026년 능해고가교 정밀안전점검용역,주식회사메딕콘,31991000,88.031,
R26BK01468686,2026-04-23,국방과학연구소,2026년도 해미시험센터 예초관리용역,한울조경 주식회사,146670415,88.004,
R26BK01473757,2026-04-23,경상남도 밀양시,미리미동국 조경 및 진입도로 조성사업 건설폐기물처리용역,한맥(주),40818600,88.21,46554000
R26BK01465452,2026-04-21,전남광주통합특별시 완도군,2026년 해양쓰레기 정화사업 소안면 폐기물처리 용역(3차),유한회사바다환경,79990460,88.182,
R26BK01439194,2026-04-14,근로복지공단본부,2025년 지속가능경영보고서 발간 용역,주식회사 아이엠에스알,40000000,,
R26BK01458418,2026-04-23,조달청 강원지방조달청,그랜드호텔 및 마운틴콘도 환경개선공사 가연성폐기물 처리용역,주식회사 제아이씨,224948690,80.623,
R26BK01484552,2026-04-23,서울특별시 서울아리수본부,광암수계 배수관로 정비공사(1공구) 서부로 추진구간 지하안전평가 용역,주식회사 제일기초이엔씨,53300000,97.967,
R26BK01473836,2026-04-23,울산광역시,가대문고개교 등 3개소 정밀안전점검 용역,주식회사 정민건설,86263300,88.274,98760000
R26BK01439906,2026-04-17,부산광역시,2026 부산美아트페스티벌 행사 대행 용역,주식회사아트현,95800000,,
R26BK01472188,2026-04-23,충청북도 충주시 상수도사업소,동량면 조동리 일원 노후관교체공사 폐기물처리용역,노은환경개발(주),34540700,88.982,
R26BK01473815,2026-04-23,국토교통부 익산지방국토관리청 광주국토관리사무소,국도23호선 영암 금수지구 폭원부족 등 도로안전 정비사업 실시설계용역,주식회사 신화기술,75479000,87.757,
R26BK01473464,2026-04-23,강원특별자치도 태백시,2026년 태백관광 시티투어 버스 운영 용역,합명회사 스카이여행사,455500,98.468,460000
R26BK01468743,2026-04-23,충청북도 증평군,증평3일반산업단지 공업용수도 건설사업 실시설계용역,주식회사 메가종합기술,117612000,87.782,
R26BK01419928,2026-04-06,국가아동권리보장원,2026년 아동학대 예방 중심의 긍정양육 문화 조성 종합 홍보,주식회사 웰컴어소씨에이츠,576000000,,
R26BK01465667,2026-04-23,국토교통부 대전지방국토관리청 보은국토관리사무소,2026년도 보은국토 일반폐기물(폐합성수지 등) 위탁처리용역(단가) 견적 공고,(주)청원이에스개발,278590,88.1,
R26BK01467367,2026-04-23,경상남도 거창군 수도사업소,2026년 거창군 소규모수도시설 수질검사 용역(2분기/북부권),주식회사 엔텍분석연구원,30621000,88.059,
R26BK01447722,2026-04-21,조달청 대전지방조달청,2026년 기후변화과학 학교 교육지원 콘텐츠 개발 사업,주식회사 케이브레인컴퍼니,249500000,,
R26BK01470106,2026-04-23,강원특별자치도 홍천군,도시계획도로(하화계리 신풍중기 뒤)개설 매장유산 정밀발굴조사 용역,재단법인 예맥문화유산연구원,254755000,83.103,306152000
R26BK01418077,2026-04-23,한국농어촌공사 안전기술본부,외촌저수지 등 26개소(보완지구) 비상대처계획(EAP) 수립 용역,주식회사 삼안,750552000,85.541,
R26BK01465663,2026-04-23,서울특별시 강남구,(PQ 후 가격입찰) 대치빗물펌프장 등 7개소 및 율현수문 정밀안전점검 용역,인프라안전(주),131155000,87.337,
R26BK01471006,2026-04-23,대구광역시 달성군,하빈 무등2리 1323번지선 도시계획도로 개설공사 건설폐기물 운반 및 처리,대한환경산업(주),32634000,88.103,
R26BK01453291,2026-04-23,산림청 산림항공본부,(변경공고)2026년 산림항공본부 공무용차량 자동차보험 가입,메리츠화재해상보험주식회사,42497610,98.522,
R26BK01451665,2026-04-22,(주)카카오,2026년 카카오테크 캠퍼스 교육 과정 운영 용역,주식회사 엘리스그룹,476465000,,
R26BK01472355,2026-04-23,경상남도,밀양 조천지구 하천재해예방사업 설계 경제성 검토 용역,주식회사  한올엔지니어링,26450000,88.03,30000000
R26BK01412290,2026-04-23,부산교통공사,부산도시철도 부전역 외 1개 시설개량공사 시공단계 감독권한대행 등 건설사업관리용역,주식회사 동해종합기술공사,1295500000,80.031,
R26BK01466189,2026-04-23,한국농어촌공사 경기지역본부 평택지사,홍원지구 대구획경지정리사업 건설폐기물처리용역,서울N.E.T.(주),1523090000,82.998,
R26BK01468071,2026-04-23,제주특별자치도 제주시,애월주거지역 경계(중로3-3-9) 도로개설사업 GIS DB구축 용역,주식회사 제주트윈,132647500,87.756,
R26BK01453736,2026-04-23,서울특별시교육청 서울특별시성북교육지원청 영훈초등학교,2026년도 영훈초등학교 6학년 소규모테마형교육여행,롯데제이티비 주식회사,210100000,99.047,212850000
R26BK01437736,2026-04-13,전북특별자치도교육청 전북특별자치도익산교육지원청,[백제문화탐험대] 2026년 해외 역사문화탐방 연수 위탁 용역,주식회사 한진투어,66000000,,
R26BK01481890,2026-04-23,울산광역시교육청 울산광역시강북교육지원청,유곡중 학교공간혁신 공사 설계용역,이엔피건축사사무소,19900000,96.452,
R26BK01469618,2026-04-23,경상북도구미교육청 원호초등학교,2026학년도 1학기 원호초등학교 현장체험학습 및 수영실기교육 차량임차 용역 수의계약 안내 공고,(주)오상관광,40984000,88.538,
R26BK01465012,2026-04-23,충청남도 아산시 미래도시관리사업소,2026년 서부권 어린이놀이시설 바닥재 소독용역,충무개발,30004770,88.05,34432600
R26BK01467379,2026-04-23,전북특별자치도 임실군,2026년도 임실군청 공용차량 보험가입 입찰공고,디비손해보험 주식회사,33706830,,
R26BK01445129,2026-04-20,부산항만공사,2026 회계연도 회계자문 및 결산지원 용역,현대회계법인 부산지점,104500000,,
R26BK01478436,2026-04-23,조달청 서울지방조달청,동국대학교 불교한글문화유산 신번역 텍스트 데이터베이스 설계 및 구축 연구,바키타랩 주식회사,137621000,99.797,
R26BK01482140,2026-04-23,국가유산청 국립고궁박물관,"국립고궁박물관 1층 기획전시실 개편공사(전기, 소방) 감리용역",주식회사 천일엠이씨,18000000,96.982,
R26BK01477815,2026-04-23,조달청,2026년 지역주도 민관협력체계 구축 및 확산사업 용역,사단법인 경북시민재단,2128500000,100.0,
R26BK01432358,2026-04-17,(재)경기도경제과학진흥원,GBSA 인권센터 운영 용역,법무법인(유한) 원,79500000,96.363,
R26BK01471353,2026-04-23,경기도 안산시,2026년 안산시 공용차량 자동차보험 가입,하나손해보험 주식회사,39601750,45.428,
R26BK01466350,2026-04-23,해양환경공단,2026년 부산시 부산연안 주변해역 해양폐기물 정화사업,혜성,257972200,86.77,298788000
R26BK01482699,2026-04-23,한국지역난방공사 판교지사,2026년 판교지사 정보통신설비 성능점검 유지보수 용역,성보정보통신(주),9029460,87.999,
R26BK01482686,2026-04-22,강원특별자치도 원주시,안전보건관리주체 위험성평가 특별교육 용역,주식회사 세이프지,45500000,91.733,
R26BK01482859,2026-04-23,해양수산부 국립수산과학원,총허용어획량(TAC) 확대에 따른 제도 제·개정 연구,국립부경대학교 산학협력단,98000000,100.0,
R26BK01482709,2026-04-23,강원특별자치도 원주시,제2차 원주시 청년정책 기본계획 연구용역,원주진로지원센터 이룸협동조합,45136000,91.0,
R26BK01397142,2026-04-07,국방기술품질원,국방기술품질원 채용대행 용역,(주)스카우트,189123185,,
R26BK01453231,2026-04-23,재단법인 부산연구원,(재)부산연구원 신청사 건물관리 용역,주식회사 부일필터,60250240,87.75,
R26BK01469568,2026-04-23,경기도 안양시 만안구,관내 이면도로 등 포장정비공사 폐기물처리용역,(주)제이에스,76420000,89.27,
R26BK01466637,2026-04-23,대구광역시교육청 대구교육해양수련원,2026년 6~7월 해양수련원 해양수련과정 학생 수송차량 임차용역,(주)새천년관광,137106600,88.058,
R26BK01484473,2026-04-23,한국청소년활동진흥원,국립중앙청소년수련원 생활관 현대화 실시설계,로진디자인랩건축사사무소,54800000,99.976,
R26BK01469410,2026-04-22,경상남도 밀양시,2026년 활성1교 정밀안전진단용역 소액수의계약 견적제출 안내공고,주식회사 선익,64733000,88.278,73700000
R26BK01469332,2026-04-23,기상청,기상청 국가기상센터 신축사업 감독권한대행 등 건설사업관리 용역,(주)무영씨엠건축사사무소,2880079000,81.047,
R26BK01477970,2026-04-23,한국농어촌공사 제주지역본부,구좌권역 밸브실 시설물 점검용역,주식회사 용천,18300000,,
R26BK01465822,2026-04-21,충청남도 청양군,비봉면 록평리 군도1호선 인도설치 및 재포장공사 폐기물처리용역,(주)대건환경산업,106951800,87.848,122693000
R26BK01452770,2026-04-23,서울특별시교육청 덕성여자고등학교,2026학년도 덕성여자고등학교 2학년 소규모테마형교육여행 위탁용역 입찰공고,(주)정풍관광,111145000,98.336,
R26BK01470704,2026-04-23,경상남도교육청 경상남도창녕교육지원청,"창녕유치원 급식소 조리실 환기개선 전기(통신, 소방)공사 설계용역 수의계약 안내공고",태림ENG,3159000,90.087,
R26BK01468196,2026-04-23,충청남도 아산시 미래도시관리사업소,공고문(곡교천-신정호 자전거도로 개선사업 폐기물 처리용역),(주)한솔건설산업,24887000,88.144,
R26BK01482402,2026-04-23,한국지역난방공사 고양사업소,고양사업소 2026년 DH지사 전기분야 경상정비공사 재해예방기술지도 용역,(주) 고려전기통신안전,9028800,89.918,
R26BK01467938,2026-04-23,경상남도교육청 경상남도양산교육지원청,덕계초 외 4교 40년 이상 건축물 정밀안전점검용역 수의계약 안내 공고,(주)하우엔지니어링건축사사무소,37072000,88.276,
R26BK01437948,2026-04-20,국방부 국군재정관리단,26-N-안병태 제독 평전 연구용역,(사)21세기군사연구소,11639165,71.22,
R26BK01483070,2026-04-23,서울특별시 서울아리수본부 구의아리수정수센터,구의아리수정수센터 단위사업별 기계설비공사 감독권한대행 등 건설사업관리 용역,주식회사 피크엔지니어링,20600000,94.93,
R26BK01482882,2026-04-23,한국농어촌공사 경남지역본부 진주.산청지사,단성면 기초생활거점조성사업 전기 및 소방공사 재해예방기술지도 용역,한국재해예방안전원 주식회사,6973200,92.006,
R26BK01465782,2026-04-23,국토교통부 서울지방국토관리청,국지도98호선 광주 도척 유정-진우 도로건설공사 교통시설안전진단,(주)내일이엔시,43250000,87.748,
R26BK01483221,2026-04-23,연세대학교 미래캠퍼스,[대학혁신지원사업] 2026년 전공탐색박람회 행사장 부스 설치 용역,마노이앤아이주식회사,18432000,96.0,
R26BK01483287,2026-04-23,한국지역난방기술주식회사,3D 모델링 리뷰 프로그램(Navisworks) 연간사용,(주)라인테크시스템,2970000,98.432,
R26BK01470483,2026-04-23,경상남도교육청 경상남도창녕교육지원청,창녕유치원 급식소 조리실 환기개선 기계설비공사 설계용역 수의계약 안내공고,주식회사 유일테크엔지니어링,3384984,90.053,
R26BK01407791,2026-04-10,한국국제협력단,2026년도 KOICA K-MOOC 콘텐츠 제작 용역,인바이드,63360000,,
R26BK01472032,2026-04-23,강원대학교,문예대1호관 외 4개동 방수 및 기타공사 재해예방 기술지도용역,금화안전컨설팅,1401540,88.138,1596000
R26BK01470341,2026-04-23,전북특별자치도 익산시 상하수도사업단,황등2처리분구 시서마을 배수설비 설치공사 건설폐기물 처리용역,(주)에코건설산업,31779600,88.181,
R26BK01471199,2026-04-23,강원특별자치도 강릉시,2026년 강릉시 출연기관 경영평가 등 용역,사단법인 중부지역발전연구원,30624000,88.362,35000000
R26BK01465327,2026-04-23,한국농어촌공사 경북지역본부,2026년 재해예방계측시스템 장기계측 용역(1공구-송림저수지 등),(주)대명기술공사,185070500,87.764,210141000
R26BK01472154,2026-04-23,경상남도 밀양시,밀양시종합사회복지관 가곡분관 철거공사 감리용역 소액수의계약 견적제출 안내공고,정원디자인건축사사무소,49247900,88.131,55510000
R26BK01471944,2026-04-23,한국전력공사 인천사업본부,한국전력공사 남인천지사 안전관리 업무용 차량 임차용역,롯데렌탈(주),33120000,96.179,
R26BK01481606,2026-04-23,한국에너지기술연구원,연구실 고압가스 안전환경시설 조성사업 설계용역,주식회사 에프씨디,79000000,94.61,
R26BK01457118,2026-04-23,제주특별자치도교육청 애월고등학교,2026학년도 애월고등학교 학생 국외 체험 연수 위탁 용역 2단계 입찰 공고(긴급),주식회사 춘추항공여행사,160888000,95.03,
R26BK01440734,2026-04-17,서울올림픽기념국민체육진흥공단,2026년 체육시설 안전이용 및 안전문화 확산 홍보 용역,한국에스엔에스인재개발원(주),144200000,,
R26BK01416636,2026-04-14,재단법인충남콘텐츠진흥원,2026 스케일업 엑셀러레이팅 프로그램 운영,씨엔티테크(주),184121300,84.55,220000000
R26BK01444716,2026-04-17,(재)서울경제진흥원,2026년 서울AI로봇쇼 행사운영 대행 용역,주식회사 글리덕,1475400000,,
R26BK01481429,2026-04-23,전북특별자치도교육청,2026년 학생 불균형 체형 진단검사 등 위탁용역,진 이앤에스(Jin E&S),162280800,88.144,
R26BK01480588,2026-04-23,해양수산부 국립해양측위정보원,DGNSS 운영제어국 통합감시시스템 개량,가치공간정보 주식회사,98000000,98.989,
R26BK01483012,2026-04-23,산림청 중부지방산림청 보은국유림관리소,2026년 입목처분지(오탄리) 실시설계 용역,예숲산림기술사사무소,7610000,89.91,
R26BK01366684,2026-04-14,대한장애인체육회,2026 아이치나고야 아시안패러게임 각종 행사운영 대행,주식회사 세모씨앤씨,119600000,,
R26BK01437365,2026-04-16,(재)예술경영지원센터,2026년 코리안 아티스트 투데이 자료 기획 및 제작 대행,비(B) 파운데이션,77700000,,
R26BK01437880,2026-04-23,서울특별시동부교육청 전농중학교,2026학년도 3학년 수련활동 용역 입찰 공고,신안종합리조트(주),36708000,94.725,38206890
R26BK01418119,2026-04-23,한국농어촌공사 안전기술본부,달서저수지 등 26개소(보완지구) 비상대처계획(EAP) 수립 용역,주식회사 다산컨설턴트,751973000,85.628,
R26BK01473953,2026-04-23,경상북도 구미시,2026년 상반기 구미시 영농폐기물 운반·처리 위탁 용역(단가계약),주식회사 케이비아이국인산업,330000,90.506,
R26BK01390991,2026-04-09,조달청 서울지방조달청,2026년 상반기 국회방송 외주제작(헌법바로알기 프로그램),(주)에이치넷미디어,220000000,,
R26BK01482900,2026-04-23,한국농어촌공사 경북지역본부 문경지사,2026년 농업생산기반시설(수탁) 전기안전관리대행 용역 발주,산업전기안전관리주식회사,3470000,89.141,
R26BK01414741,2026-04-02,재단법인 경북아이티융합 산업기술원,스마트 돌봄e 통합정보 서비스 플랫폼 구축용역,주식회사 엔집,199980000,,
R26BK01473559,2026-04-23,강원특별자치도 영월군,예담고 예정 부지 내 유휴시설 철거공사 폐기물처리용역 수의견적 제출안내 공고,성원환경합자회사,53460000,90.756,58916000
R26BK01484581,2026-04-23,서울특별시 서부공원여가센터,2026년 보라매공원 CCTV 유지관리 용역,주식회사 에피테크,39000000,100.0,
R26BK01441905,2026-04-17,경기도 평택시 안중출장소,2026 평택 해양페스티벌 기획·운영 용역,청류,268722850,,
R26BK01466431,2026-04-23,보건복지부 국립재활원,2026년 상반기 국립재활원 시설물 정기안전점검 용역,주식회사 해량엔지니어링종합건축사사무소,26755600,88.001,
R26BK01422546,2026-04-16,조달청,2026 국제종자박람회 행사대행,백두기획,768000000,,
R26BK01432285,2026-04-14,정보통신산업진흥원,정보통신산업진흥원 구내식당 및 매점 위탁운영 용역,본푸드서비스(주),0,,
R26BK01484294,2026-04-23,한국농어촌공사 경기지역본부 여주.이천지사,안금1리 취약지역 생활여건 개조사업 건축감리용역,태양건축사사무소,15420000,93.009,
R26BK01478533,2026-04-23,한국석유공사,위험물 예방규정 컨설팅 용역,(주)오에스엘이엔에스,16000000,86.89,
R26BK01480225,2026-04-23,조달청,26년도 개인정보관리 전문기관 지정심사 및 사후관리 제도 운영,주식회사 포유씨큐리티,442350000,99.988,
R26BK01482854,2026-04-23,조달청,신종마약류 표준물질 합성 사업,한국과학기술연구원,727000000,99.931,
R26BK01413795,2026-04-14,조달청,2026년 「전자책 제작 지원 사업」 선정도서 검수 및 제작 컨설팅 용역,주식회사 북틀,327600000,,
R26BK01466526,2026-04-23,재단법인강동문화재단,2026년 강동문화재단  무대기계 유지보수 관리용역,주식회사 코드건축사사무소,58023000,88.57,66000000
R26BK01465341,2026-04-23,한국농어촌공사 경북지역본부,2026년 재해예방계측시스템 장기계측 용역(2공구-대평저수지 등),주식회사 삼지기술단,165699000,87.783,189859000
R26BK01469150,2026-04-23,제주특별자치도 제주시,2026년 제주시 기후환경과 공무용차량 자동차보험 가입,디비손해보험 주식회사,5123640,42.547,
R26BK01473150,2026-04-23,한국공항공사,2025년도 자회사 상임감사 직무수행 실적평가 용역,나우,33734300,88.008,38500000
R26BK01470355,2026-04-23,경상남도 거제시,26년 옥포 도시재생뉴딜사업 성과관리체계 구축 및 종합성과분석 용역,미라클,26360700,88.003,30000000
R26BK01473783,2026-04-23,경상남도 밀양시,밀양시 종합사회복지관 가곡분관 철거공사 건설폐기물처리용역,세정건업 주식회사,57988000,88.541,65379000
R26BK01473717,2026-04-23,국토교통부 국토지리정보원,유엔지명전문가그룹 대응 기반 강화 및 지명 표준화 연구,(사)동해연구회,93150000,100.0,
R26BK01472774,2026-04-23,경기도 남양주시,2026년 보존서고 기록물 정수점검 용역,주식회사 오아이티,48393636,88.453,
R26BK01473054,2026-04-20,경상북도교육청,(긴급)2026년 질문 중심 수업 연계 초등 서·논술형 평가 전문가 육성 전국단위 연수,테크빌교육(주),1055000000,97.056,
R26BK01417816,2026-04-21,국토교통부 국토지리정보원,2026년 모빌리티 보행지도 구축,엘티메트릭 주식회사,420000000,,
R26BK01473449,2026-04-23,경상북도 경주시,안강 하곡리 군도2호선 도로확장공사 폐기물 처리 용역,주식회사 현송,32787410,88.057,37356000
R26BK01479681,2026-04-23,조달청 인천지방조달청,국내 포름알데하이드 농도 변화와 VOCs 농도와의 상관성 연구(Ⅰ),한국외국어대학교 연구산학협력단,117000000,99.186,
R26BK01474916,2026-04-23,조달청 서울지방조달청,디지털포렌식 분야의 산학연관 협력 생태계 고도화를 위한 종합 연구,고려대학교산학협력단,218540000,99.698,
R26BK01440484,2026-04-17,조달청 대구지방조달청,2026년 국외 종자 보전 네트워크 구축,신구대학교 산학협력단,150000000,,
R26BK01466568,2026-04-23,동남권원자력의학원,의료폐기물 위탁처리용역 단가계약,엔씨메디 주식회사,405551640,97.865,
R26BK01467321,2026-04-23,경상남도 거창군 수도사업소,2026년 거창군 소규모수도시설 수질검사 용역(2분기/동부권),누리생명과학원 주식회사,26419000,88.473,
R26BK01473701,2026-04-23,국토교통부 익산지방국토관리청 광주국토관리사무소,국도13호선 담양 동산지구 폭원부족 등 도로안전 정비사업 실시설계용역,(주)태성기술개발,119014000,87.759,
R26BK01468333,2026-04-23,충청남도 아산시 미래도시관리사업소,배방읍 회룡리 배수 개선 공사 폐기물처리용역,(주)아산환경,26996000,88.585,
R26BK01464536,2026-04-23,해양경찰청,해양경찰 특수기록관 청소미화 용역,주식회사 반듯,83901038,87.995,
R26BK01427005,2026-04-21,조달청 대구지방조달청,2026년 디지털윤리 교육콘텐츠 개발 사업,(주)티엠디교육그룹,835000000,,
R26BK01475972,2026-04-21,식품의약품안전처,용기·포장 HACCP 기준 신설 및 적용을 통한 식품 안전관리 강화 방안 연구,주식회사 큐써트코리아,45000000,91.836,
R26BK01475910,2026-04-23,한국기상산업기술원,타지키스탄 기상재해 감시시스템 현대화 사업 기술설계 및 전문가 파견 용역(수의시담),주식회사 웨더피아,98000000,100.0,
R26BK01473164,2026-04-23,경기도,경기도청 옛청사 제1별관 등 2026년 상반기 제3종시설물 정기안전점검 용역,제일건설안전기술(주),8128560,90.012,
R26BK01468106,2026-04-23,한국환경공단 수도권동부환경본부,대기관리부 업무용차량(EV5) 장기 임차,케이카 주식회사,30960000,91.181,
R26BK01472310,2026-04-23,울산광역시교육청 울산광역시강남교육지원청,신정초 증축공사 건설폐기물 처리용역(매립_계속비),리뉴랜드신경주 주식회사,7259173,90.863,
R26BK01479403,2026-04-23,조달청 충북지방조달청,고입정보포털사이트 통합운영 및 유지관리,주식회사 디지털바인즈,190000000,97.677,
R26BK01399847,2026-04-14,조달청 서울지방조달청,2026년 묵자-점자 병렬 말뭉치 구축,(사) 한국시각장애인연합회,494901000,,
