공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01672613,2026-08-10,한국농어촌공사 강원지역본부,주천지구 배수개선사업 인허가 용역,주식회사 태원지오텍,,,34670000,89.984,,,,,,
R26BK01663781,2026-08-07,태권도진흥재단,2026 세계태권도 그랑프리 시리즈 경기 결과 처리 시스템 운영 용역(다자간수의시담),주식회사 케이피앤피,,,19750500,99.741,19800000,,,,,
R26BK01660835,2026-08-07,강원특별자치도 원주시,호저면 매호리 향미 소규모수도시설 개량공사 폐기물처리용역,주식회사 반석산업,,,45867000,88.164,52210000,,,,,
R26BK01671691,2026-08-10,산림청 북부지방산림청 서울국유림관리소,2026년 하반기 소나무재선충병 방제사업(나무주사) 실시설계용역,늘푸른산림엔지니어링,,,11098800,90.0,,,,,,
R26BK01671329,2026-08-10,서울특별시 도봉소방서,도봉소방서 기계실 자동제어시스템 유지보수 용역,주식회사 나라컨트롤,,,13800000,99.567,,,,,,
R26BK01662249,2026-08-07,경기도교육청 경기도수원교육지원청,"권선초 외 2교(오목초, 조원고) 샌드위치패널 개선공사 설계용역",시드건축사사무소,,,8056300,90.04,,,,,,
R26BK01662827,2026-08-10,경기도 오산시,2026년 도로시설물(남촌지하도) 정밀안전진단 및 내진성능평가 용역,주식회사 세강,,,76370000,88.028,87135000,,,,,
R26BK01669234,2026-08-10,조달청 광주지방조달청,국립순천대학교 통합학사시스템(향림통) 3차 고도화 사업,주식회사 조아소프트,,,490000000,100.0,,,,,,
R26BK01665819,2026-08-10,경상북도 경주시,율동(내남로) 도시계획도로 구조개선공사 폐기물 운반용역,청경그린산업 주식회사,,,9548000,90.02,10680000,,,,,
R26BK01664792,2026-08-10,케이워터운영관리(주),2026년 경비대체인력 공급 용역업체 선정,주식회사 대화자산관리,,,215953,90.273,240589,,,,,
R26BK01642533,2026-08-03,전남광주통합특별시교육청 광주청사,2026년 학생 글로벌 리더 세계 한 바퀴 문화예술 탐방(광탈페) 위탁용역,주식회사무등파크여행사,,,58300000,76.722,76500000,,,,,
R26BK01643822,2026-08-03,문화체육관광부 국립중앙극장,2026년 국립중앙극장 정보시스템 고도화 사업,(주)컬처닷컴,,,62500000,,,,,,,
R26BK01661558,2026-08-07,경기도 가평군,세곡천 개선(재해)복구사업(1공구) 폐기물처리용역,(주)방태,,,39154000,88.828,,,,,,
R26BK01639610,2026-08-10,경기도교육청 경기도교육청국제교육원,2026 한국-베트남 글로벌 문화교류(2기) 위탁용역,나비웍스(NAVIWORKS),,,70629120,96.756,,,,,,
R26BK01642842,2026-08-03,한국청소년활동진흥원,미래사회 변화 대응을 위한 청소년활동 발전 방안과 한국청소년활동진흥원의 역할과 과제 연구,주식회사 에스엘피파트너스,,,34500000,,,,,,,
R26BK01644442,2026-08-10,경기도교육청 경기도안성교육지원청 신나는학교,2026학년도 신나는학교 해외체험학습 위탁용역,주식회사 하나에듀글로벌,,,55000000,70.957,,,,,,
R26BK01659547,2026-08-10,한국농어촌공사 충남지역본부,양촌 중산 등 8지구 농업용관정 지하수영향조사 용역,주식회사 현이앤씨,,,59243271,88.052,,,,,,
R26BK01659531,2026-08-10,한국농어촌공사 충남지역본부,광석 오강 등 8지구 농업용관정 지하수영향조사 용역,주식회사 청우토건,,,59573500,88.008,,,,,,
R26BK01647029,2026-08-03,한국농수산식품유통공사,2026 하반기 K-푸드+ 바이어 초청 수출상담회(BKF+) 운영 대행용역,주식회사 엠앤씨이노베이션,,,235760000,96.228,,,,,,
R26BK01660723,2026-08-10,서울특별시교육청 서울특별시성북강북교육지원청,석관초외 1교 정밀안전점검용역,주식회사 학산이앤씨건축사사무소,,,55655210,88.016,,,,,,
R26BK01662996,2026-08-10,충청남도 홍성군,가곡지구 지구단위 종합복구(가곡천 및 세천) 건설폐기물처리용역(긴급),더블유아이케이 주식회사,,,119565800,87.782,,,,,,
R26BK01632692,2026-08-06,조달청 대전지방조달청,2026년 PIM인공지능반도체 R&D 기술교류회 기획운영,(주)잇다커뮤니케이션,,,110000000,,,,,,,
R26BK01633083,2026-08-04,재단법인 공주문화관광재단,제72회 백제문화제 웅진성 퍼레이드 운영대행용역,JK커뮤니케이션,,,275000000,,,,,,,
R26BK01672014,2026-08-10,화순전남대학교병원,내시경 영상 치료계획 소프트웨어 구독,주식회사 휴톰,,,37200000,100.0,,,,,,
R26BK01668761,2026-08-10,조달청 광주지방조달청,다중모델 생성형 AI 플랫폼 서비스 도입 용역,마인드로직 주식회사,,,127000000,99.686,,,,,,
R26BK01597701,2026-08-03,오송첨단의료산업진흥재단,GTH-B 글로벌 바이오 인력양성 허브 사업 하반기 국제협력연수 운영대행,주식회사 라이트얼스(Light Earth.co.ltd),,,285000000,98.275,,,,,,
R26BK01653727,2026-08-11,경운대학교 산학협력단,경운대학교 앵커사업 인덕원(달마이어관) 강의실 환경개선 용역,(주)다원아이디,,,52500000,,,,,,,
R26BK01634031,2026-08-11,조달청,[긴급]상주여자고등학교 공간재구조화 사업 건설사업관리용역,주식회사 동해종합기술공사,,,1480993000,80.095,,,,,,
R26BK01643428,2026-08-11,한국전자산업협동조합,2026 홍콩 글로벌소시스 모바일전자 전시회 수출컨소시엄 한국관 전시디자인 설치공사,주식회사 스마일커뮤니케이션,,,46020000,,,,,,,
R26BK01663297,2026-08-06,수원대학교 산학협력단,2026년 화성특례시 6급 핵심인재과정 2기 국내정책연수,오이엠기획연구소 사회적협동조합,,,34300000,100.0,,,,,,
R26BK01668284,2026-08-11,경상남도교육청 경상남도김해교육지원청,주석초등학교 외 1교(한림초) 교실천장 교체공사 설계용역 수의계약 안내 공고,한샘건축사사무소,,,19469500,90.015,,,,,,
R26BK01657221,2026-08-11,조달청 인천지방조달청,2026년 제주밭담 재현 공간연출 설계 및 설치 용역,주식회사 프리버즈,,,146000000,99.972,,,,,,
R26BK01666505,2026-08-11,전북특별자치도 익산시 보건소,제9기 익산시 지역보건의료계획 수립 연구용역,원광대학교산학협력단,,,33000000,93.212,35000000,,,,,
R26BK01530400,2026-08-11,경기도 광주시,광주시 소하천정비종합계획 재수립 용역(봉골천 등 33개소)(PQ 후 가격입찰),주식회사 경원엔지니어링건축사사무소,,,1326144400,80.866,,,,,,
R26BK01668658,2026-08-11,경상남도교육청 경상남도밀양교육지원청,밀양여자고등학교 본관동 내진보강 구조 설계용역 수의계약 안내공고,연구조 기술사 사무소,,,15522600,90.052,,,,,,
R26BK01665998,2026-08-11,부산광역시 건설안전시험사업소,덕천IC 정밀안전점검용역,주식회사 서안이엔씨,,,74861800,88.034,,,,,,
R26BK01667383,2026-08-11,조달청 부산지방조달청,2026년 산업공정 국가 온실가스 인벤토리 구축 및 배출계수 개발,주식회사 알씨씨,,,574000000,100.0,,,,,,
R26BK01666094,2026-08-11,한국환경공단,"폐기물시설진단부 업무용차량 임차(아이오닉5, 1대)",에스케이렌터카 주식회사,,,29520000,88.866,,,,,,
R26BK01658077,2026-08-07,(사)한국이스포츠협회,2026 이스포츠 대학리그 운영 및 방송 대행 용역,주식회사 피이에스,,,246781200,100.0,,,,,,
R26BK01666576,2026-08-11,한국수산자원공단 서해본부,2026년 충청남도 어초어장 일반수로측량 및 적합성 심사,지마텍주식회사,,,94646200,88.864,,,,,,
R26BK01649595,2026-08-11,경기도 화성시 동탄구,"2026년도 하반기 동탄구 시설물(터널, 지하차도) 정기안전점검용역",주식회사 金炅엔지니어링,,,142186400,87.756,,,,,,
R26BK01667971,2026-08-11,재단법인인천문화재단,인천문화재단 시설직 위탁 용역 소액수의 견적 공고,(주)파워시스템,,,15622073,90.017,,,,,,
R26BK01641262,2026-08-04,국무조정실,공공갈등예방해결법안 제정에 따른 하위 법령정비 및 추진체계 검토,사단법인 한국갈등학회,,,44891000,,,,,,,
R26BK01640691,2026-08-04,국가평생교육진흥원,제2차 성인디지털문해능력조사 측정도구 개선 및 예비조사,글로벌알앤씨 주식회사,,,94600000,,,,,,,
R26BK01658876,2026-08-05,한국산업은행,(긴급)「NextHub in 충청(가칭)」 신축 사업 법정보호종(맹꽁이) 포획·이주·모니터링용역,주식회사 송현알앤디,,,90285800,90.016,,,,,,
R26BK01664546,2026-08-11,서울특별시 강남구,2026년 상반기 어린이공원 등 소규모 정비공사 폐기물 처리용역,주식회사 세움건설기계,,,17323513,90.031,,,,,,
R26BK01631420,2026-08-04,조달청,2026 코리아테크페스티벌(가칭) 종합운영·홍보 및 전시 설치 용역,주식회사 경동기획,,,825300000,,,,,,,
R26BK01667551,2026-08-11,경기도교육청 경기도수원교육지원청,효정초 외 1교(서호중) 샌드위치패널 개선공사 설계용역,엘에스제이 건축사사무소,,,4669200,90.019,,,,,,
R26BK01666959,2026-08-11,강원특별자치도 철원군,철원읍사무소 진입도로 개설사업 폐기물처리용역,동송산업(주),,,43581000,88.807,,,,,,
R26BK01654367,2026-08-10,경기도교육청 안산디자인문화고등학교,2026학년도 일본문화 체험학습 용역업체 선정 입찰 공고,주식회사 삼호티앤씨,,,54421250,95.354,,,,,,
R26BK01657579,2026-08-04,인천광역시교육청,(가칭)아라5유치원 신축공사 건설폐기물처리용역(계속비_총괄),주식회사 장형기업,,,23618400,88.957,,,,,,
R26BK01667079,2026-08-11,국립백두대간수목원,(재공고)2026년 청송 산림생태복원 실무교육 행사 운영,주식회사 경남물산,,,46076800,92.232,,,,,,
R26BK01667301,2026-08-06,한국지역난방공사,감지선 단선 위치 측정 정확도 향상 방안 연구,주식회사 그리드큐어,,,160458100,88.878,,,,,,
R26BK01657759,2026-08-11,기후에너지환경부 영산강유역환경청,영산강 하천시설 및 자전거길 유지보수공사 실시설계용역,주식회사 서진유앤디,,,173071950,87.872,198000000,,,,,
R26BK01662617,2026-08-11,경상북도,[가격입찰공고]북면 일주도로 월파방지시설 보강공사 외 1건 통합건설사업관리용역,주식회사 한국종합기술,,,2142870000,80.821,,,,,,
R26BK01663224,2026-08-11,대전광역시교육청 대전광역시동부교육지원청,대전법동초 외부환경개선공사 건설폐기물 운반용역,서한환경주식회사,,,10211900,90.009,11264000,,,,,
R26BK01666628,2026-08-11,전남광주통합특별시 상수도사업본부 서남광산수도사업소,월산1배수지 내진성능평가 용역,주식회사코키리엔지니어링,,,39306679,88.254,,,,,,
R26BK01662545,2026-08-11,한국농수산식품유통공사,2026년 정부 비축밀 블렌딩 용역(780톤)(가),회현농업협동조합,,,20020000,86.963,,,,,,
R26BK01661825,2026-08-11,부산교통공사,역무중앙전산시스템 유지관리 용역,아이티 월드((IT. WORLD),,,634887642,85.845,,,,,,
R26BK01642518,2026-08-04,(재)서울경제진흥원,서울지식재산센터 「2026년 지역대표 K-브랜드 100」 수행 협력기관 선정_목사랑전통시장상인회,(주)씨앤컴,,,30000000,,,,,,,
R26BK01665872,2026-08-11,경상남도교육청 경상남도의령교육지원청,남산초등학교 운동장 보수공사 설계용역 수의계약 안내 공고,주식회사 서림,,,12990000,90.378,,,,,,
R26BK01663569,2026-08-11,서울특별시,상수도 밀폐공간 작업 안전관리 용역,정원도시안전진단 주식회사,,,163778940,87.755,,,,,,
R26BK01667561,2026-08-11,경기도교육청 경기도군포의왕교육지원청,금정중 교사동 내진보강 구조설계 및 실시설계 용역,리우구조엔지니어링,,,20996000,88.042,,,,,,
R26BK01667730,2026-08-11,충청북도 옥천군,장계지구 생태탐방길 조성사업 건설공사(토목) 안전점검 수행기관 지정을 위한 공고,주식회사 홍익기술단,,,19947000,88.333,,,,,,
R26BK01660153,2026-08-11,경상북도 칠곡군,왜관교 및 동호교 정밀안전점검 용역,(주)에이치디엔지니어링건축사사무소,,,52060000,88.091,,,,,,
R26BK01659463,2026-08-11,공군제19전투비행단,26-충-공-6 공공시설물 내진보강공사 설계용역,주식회사 테마엔지니어링종합건축사사무소,,,106845220,86.767,,,,,,
R26BK01673112,2026-08-10,주식회사 베이리스,On Device AI 드론의 배터리 팩 및 충전 시스템 제작 납품,주식회사 쿼터니언,,,89600000,99.944,,,,,,
R26BK01663735,2026-08-07,경기도교육청 경기도파주교육지원청,"2026년 파주교육지원청 교육시설과 시설공사(건축,토목,조경,기계)하자검사용역",주식회사 미래구조안전,,,51595140,89.063,,,,,,
R26BK01657056,2026-08-11,부천대학교 산학협력단,2026년 AID 사업 생성형 AI 활용 플랫폼 구축 사업 입찰 공고,마인드로직 주식회사,,,132000000,,,,,,,
R26BK01675950,2026-08-11,해양환경공단 인천지사,에코인천호 정기 상가수리 LNG-FGSS 정기검사 용역,주식회사 트랜스가스솔루션,,,44000000,95.648,,,,,,
R26BK01664209,2026-08-11,한국환경공단 충청권환경본부,청주시 무심천 분류식화 하수관로 정비사업 및 상수도 노후관 개량공사 건설폐기물(폐합성수지) 처리용역,주식회사 중원환경산업,,,50541500,88.054,,,,,,
R26BK01668420,2026-08-11,재단법인 청주시문화산업진흥재단,청주시한국공예관 25주년 기념전 전시작품 운송 용역,주식회사 오즈코리아,,,30906080,88.05,35000000,,,,,
R26BK01675697,2026-08-11,서울특별시 북부공원여가센터,북서울꿈의숲 전망대 구조안전진단 용역,주식회사 한구조엔지니어링,,,16005000,97.0,,,,,,
R26BK01642951,2026-08-04,한국지식재산보호원,산업재산권 분쟁조정위원회 전자조정시스템 구축,주식회사 지오인프라,,,149000000,,,,,,,
R26BK01668287,2026-08-11,충청남도 천안시 서북구,2026년 두정제2교 외 5개소 정밀안전점검 용역,주식회사 더원이엔지,,,87763000,88.556,,,,,,
R26BK01673769,2026-08-10,한국농어촌공사 경남지역본부 진주.산청지사,명석면 동전지구 농촌공간정비사업 지장건축물(축사) 석면비산농도 측정 용역,주식회사 코리아환경보건연구소,,,6100000,90.169,,,,,,
R26BK01670135,2026-08-11,조달청,표준기록관리시스템 고도화 구축 사업,케이정보기술 주식회사,,,289333000,99.98,,,,,,
R26BK01667132,2026-08-11,합천군산림조합,2026년 하반기 산불예방 숲가꾸기사업(2지구) 실시설계 및 선목용역,부흥엔지니어링,,,46447000,88.541,,,,,,
R26BK01667833,2026-08-11,국립공원공단 경주국립공원사무소,2026년 경주국립공원 소금강 동천동 마애불상 강화처리,주식회사 두영문화유산보존,,,15865000,95.0,,,,,,
R26BK01666174,2026-08-11,경기도 성남시 수정구,2026년 하반기 복정고가교 정기안전점검 용역,주식회사 다음기술단,,,26145000,88.003,29843000,,,,,
R26BK01670731,2026-08-07,한국생명공학연구원,2026년 국가 바이오 데이터 스테이션 체계구축(5단계) 감리(수의시담),디앤아이서티온 주식회사,,,69902000,99.86,,,,,,
R26BK01667691,2026-08-11,전남광주통합특별시 여수시 상하수도사업단,"여수시 가압장(돌산, 금오도) 기계설비 성능점검 용역",주식회사 세움엔지니어링,,,24423290,88.201,,,,,,
R26BK01674845,2026-08-11,서울특별시교육청 서울특별시성동광진교육지원청,"서울금옥초 외 4교(사근초, 구의중, 신양중, 행당중) 급식실 환기개선 전기 및 기타공사 설계용역",주식회사 이도엔지니어링,,,12267000,90.0,,,,,,
R26BK01666849,2026-08-11,경기도교육청 경기도수원교육지원청,세곡초 교사5동 내진성능평가용역,로드브로스 주식회사,,,27923400,88.057,,,,,,
R26BK01668102,2026-08-11,경상남도 진주시,"2026 진주국제농식품박람회 경비, 주차, 안전관리 대행용역",주식회사 가드뱅크,,,87551755,88.204,99790000,,,,,
R26BK01656296,2026-08-11,서울특별시교육청 용산철도고등학교,2026학년도 용산철도고등학교 2학년 소규모테마형교육여행 위탁용역,주식회사 가인여행사,,,71008830,98.3,,,,,,
R26BK01667800,2026-08-11,충청북도교육청 충청북도청주교육지원청,"청주남중 급식소 증축 및 기타공사(전기, 통신, 소방) 설계용역 수의계약 안내공고",DS엔지니어링,,,21683000,88.03,,,,,,
R26BK01676255,2026-08-11,서울특별시 서울시립대학교 산학협력단,2026학년도 하계 이탈리아 국제 학술 프로그램,주식회사 유토투어닷컴,,,54525625,99.138,,,,,,
R26BK01666563,2026-08-11,전북특별자치도 전주시,삼천그린공원 정비사업 폐기물처리용역 견적제출 안내공고,유한회사 대성환경,,,24345543,88.152,,,,,,
R26BK01667181,2026-08-11,경기도교육청 경기도수원교육지원청,"원일초 외 4교(동수원중, 산남중, 청명중, 태장중) 샌드위치패널 개선공사 설계용역",황금성건축사사무소,,,5526300,90.617,,,,,,
R26BK01664850,2026-08-11,경상남도교육청,대곡고등학교 교사 신축공사 건설폐기물 처리용역,좋은환경주식회사,,,42766200,88.079,,,,,,
R26BK01675004,2026-08-11,한국지역난방공사 강남지사,강남지사 동남권 열원 복구공사 재해예방 기술지도 용역,한국산업안전지도원,,,3960000,90.186,,,,,,
R26BK01668639,2026-08-11,경상북도 영주시,2026년 하반기 정기안전점검(고바우교 외 23개소) 용역,주식회사 보우엔지니어링,,,42827000,88.0,,,,,,
R26BK01660953,2026-08-11,경기도 여주시,여주시 소규모 하수관로 설치사업 기본 및 실시설계 용역[지명경쟁 입찰 공고],주식회사 경동엔지니어링,,,1507599000,81.676,,,,,,
R26BK01674398,2026-08-11,한국농어촌공사,부유물 원인분석 용역,한양대학교 에리카산학협력단,,,18860000,,,,,,,
R26BK01667762,2026-08-11,경기도,"2027파주, 포천 도로시설물 보수공사 실시설계용역",주식회사 동강,,,156990000,87.748,,,,,,
R26BK01674487,2026-08-10,한국철도기술연구원,10:1감속기가 구비된 2kW급 BLDC 모터 드라이버 설계 및 제작,디아이일렉트로닉스,,,70000000,96.792,,,,,,
R26BK01667379,2026-08-11,경기도교육청 경기도수원교육지원청,영일중 외벽치장벽돌 개선공사 설계용역,해민건축사사무소,,,7501550,90.009,,,,,,
R26BK01668643,2026-08-11,경상북도 영주시,2026년 하반기 정기안전점검(가흥교 외 20개소) 용역,주식회사 안심기술,,,39091540,88.222,,,,,,
R26BK01655097,2026-08-11,공무원연금공단,2026년 공무원연금공단 재산종합보험,한화손해보험 주식회사,,,207677159,58.249,,,,,,
R26BK01667619,2026-08-11,충청북도교육청 충청북도청주교육지원청,청주남중 급식소 증축 및 기타공사 설계용역 수의계약 안내공고,건축사사무소(주)이일건축,,,59444495,88.004,,,,,,
R26BK01675098,2026-08-11,한국원자력연구원,수출용신형연구로 물리적방호체계 구축 검토 및 인허가 대응 용역,주식회사 시스윌,,,332850000,99.924,,,,,,
R26BK01674980,2026-08-11,한국농어촌공사 경남지역본부 사천지사,곤명면 기초생활거점조성사업(안심보행길) 세부설계 용역,주식회사 보광엔지니어링,,,8800000,90.684,,,,,,
R26BK01675046,2026-08-11,한국생산기술연구원,접합 최적화 생체조직 모델 개발,고려대학교 세종산학협력단,,,18822000,96.67,,,,,,
R26BK01662690,2026-08-11,경상남도 양산시,양산시 도시생태현황지도 작성(갱신) 용역,(주)신일이앤씨,,,153431000,80.823,191340000,,,,,
R26BK01643762,2026-08-03,(재)예술경영지원센터,공연예술 지역 유통 및 뮤지컬 시장 활성화 사업 성과지표 개발 컨설팅,주식회사 혜안,,,67500000,,,,,,,
R26BK01669027,2026-08-11,조달청 경남지방조달청,2026~2027년 건축물생애이력 관리시스템 유지관리 사업,아이씨티웨이 주식회사,,,1749517000,99.801,,,,,,
R26BK01673296,2026-08-10,한국생산기술연구원,부품 평가를 위한 금속 3D프린터 및 재료 교체 모듈 유지보수계약,(주)에이치디씨,,,28000000,97.043,,,,,,
R26BK01675746,2026-08-11,한국산업인력공단,2027년 컨소시엄 공동훈련센터 성과평가 지표 적정성 검토 연구 용역,두하우컨설팅 주식회사,,,40480000,99.985,,,,,,
R26BK01622822,2026-08-04,조달청,"[정보,171] 만성질환 통합관리시스템 ISP",주식회사 어바웃그룹(ABOUT GROUP),,,292050000,,,,,,,
R26BK01663109,2026-08-11,충청북도 청주시,2026년 급수구역 확대사업(2차분) 통합건설사업관리용역 지명경쟁 입찰 공고,주식회사 수성엔지니어링,,,749279000,86.029,,,,,,
R26BK01673244,2026-08-11,주택도시보증공사,도시재생 종합정보체계 시스템 유지관리 사업,주식회사 나눔솔루션,,,553000000,98.425,,,,,,
R26BK01663260,2026-08-11,대구광역시교육청,2026 글로벌 탐구 미래삶 해외 봉사활동(필리핀) 용역,해성고속관광주식회사,,,91634500,90.019,,,,,,
R26BK01668348,2026-08-11,울산광역시 울주군,신불산군립공원 자연자원조사 용역(긴급),주식회사 용두,,,91747800,80.615,114435000,,,,,
R26BK01675711,2026-08-11,함안군산림조합,2026년 큰나무가꾸기사업 실시설계용역,주식회사 수피아,,,5180000,92.059,,,,,,
R26BK01675835,2026-08-11,함안군산림조합,2026년 조림지사후관리(풀베기)사업2차-산인칠북지구 감리용역,주식회사 가람이엔지,,,14610000,90.028,,,,,,
R26BK01651881,2026-08-11,부산광역시교육청 부산광역시남부교육지원청 동의중학교,2026학년도 동의중학교 수학여행 위탁용역업체 입찰 공고,주식회사 바로고여행사,,,46301950,84.247,,,,,,
R26BK01674193,2026-08-11,경기도 연천군,중로3-군남8호선 도로개설공사 재해예방 기술지도 용역,은호안전지도사기술사사무소,,,8783000,,,,,,,
R26BK01664627,2026-08-11,경기도교육청 경기도시흥교육지원청,시흥신일초 교사동 외벽 및 샌드위치패널 개선공사 설계용역,주영건축사사무소,,,33821620,88.109,,,,,,
R26BK01649703,2026-08-04,국민건강보험공단,건강보험 준비금 운용평가 컨설팅,사단법인 한국재무학회,,,40000000,,,,,,,
R26BK01667080,2026-08-11,합천군산림조합,2026년 하반기 산불예방 숲가꾸기사업(1지구) 실시설계 및 선목용역,부흥엔지니어링,,,54686000,88.496,,,,,,
R26BK01667159,2026-08-11,합천군산림조합,2026년 큰나무가꾸기사업 실시설계용역,부흥엔지니어링,,,27766000,89.263,,,,,,
R26BK01659056,2026-08-11,건국대학교,(재공고)[혁신사업]건국대학교 2026학년도 직무의발견 프로그램 업체선정,주식회사 레디앤스타트,,,15500000,,,,,,,
R26BK01667687,2026-08-11,경상북도 포항시,건설공사(건축분야) 안전점검 수행기관 모집 공고(W7 하이랙 위험물 저장소 증축공사),주식회사 명성구조기술사사무소,,,2868150,89.831,,,,,,
R26BK01643671,2026-08-04,문화체육관광부 국립중앙박물관 광주박물관,신안해저선 발굴 50주년 기념 국제학술 심포지움 개최 및 자료집 발간 용역 사업,플랜에이,,,86010000,,,,,,,
R26BK01654106,2026-08-11,주식회사 연,CNT전극을 이용한 살균수 제조장치 시제품 제작 및 테스트배드 구축,이레엔빛 주식회사,,,162250000,,,,,,,
R26BK01634437,2026-08-10,재단법인 대전평생교육진흥원,2026학년도 학력인정 대전시립중고등학교 현장체험학습(숙박형)위탁용역 입찰 추진,주식회사 행복나드리,,,86524200,85.8,,,,,,
R26BK01675080,2026-08-11,한국농어촌공사 경남지역본부 거창.함양지사,수여지구 취약지역생활여건개조사업 석면사전조사 용역,주식회사 누리환경기술센터,,,6500000,89.605,,,,,,
R26BK01663709,2026-08-11,대구광역시 소방안전본부,2026년 하반기 구조·구급대원 정기건강검진,브이라이프영상의학과의원,,,190377300,87.851,,,,,,
R26BK01642281,2026-08-04,한국방송통신전파진흥원,전자파 모니터링 DB·홈페이지 고도화,주식회사 트로닉스,,,104800000,,,,,,,
R26BK01645521,2026-08-04,한국항공우주연구원,(재공고)축소형 복합재 실린더 정적 구조시험 치구 제작 및 조립,(주)한얼시스템,,,344000000,98.164,,,,,,
R26BK01663273,2026-08-11,충청남도 논산시,강경읍 산양리 마을배수로 개선사업 폐기물처리용역,(주)동양알디,,,72799000,88.26,,,,,,
R26BK01665590,2026-08-11,국토교통부 서울지방국토관리청 의정부국토관리사무소,국도48호선 강화군 일원 포장도 보수공사 건설폐기물처리용역,에스지이 주식회사,,,134194400,90.089,,,,,,
R26BK01668653,2026-08-11,경상북도 영주시,2026년 하반기 정기안전점검[갈산교(구) 외 21개소] 용역,주식회사 안심기술,,,40489870,88.87,,,,,,
R26BK01663729,2026-08-11,울산대학교,학생생활관 2026학년도 하계방학 대청소,주식회사 태풍씨엠디,,,3145660,9.033,35000000,,,,,
R26BK01651258,2026-08-08,주식회사 아보카도,모바일 게임 영상·애니메이션 콘텐츠 제작 용역,주식회사 발렌타인드림,,,60000000,,,,,,,
R26BK01635348,2026-08-07,재단법인경기도교육연구원,2026년 경기학생디지털역량 실태조사 용역,알앤알컨설팅 주식회사,,,44500000,,,,,,,
R26BK01665294,2026-08-11,강원특별자치도 양양군,양양지구 풍수해생활권 종합정비사업 감독권한대행 등 통합건설사업관리 용역 사업수행능력평가 선정자 가격입찰 공고 [긴급],주식회사 건화,,,3796000000,80.617,,,,,,
R26BK01656727,2026-08-11,해동무역 (주),2026년 중소기업 탄소중립 설비투자 지원사업_FEMS,주식회사 케이와이,,,60500000,100.0,,,,,,
R26BK01662741,2026-08-11,충청남도 천안시,2026 천안 K-컬처박람회 셔틀버스 운영용역,(합)산들여행사,,,107525000,93.501,115000000,,,,,
R26BK01664257,2026-08-11,전남광주통합특별시교육청 전남광주통합특별시곡성교육지원청 옥과중학교,2026학년도 옥과중학교 글로벌 수학여행 위탁용역 수의계약 안내 공고,(주)호남제일여행사,,,78724300,88.191,,,,,,
R26BK01667466,2026-08-11,경기도교육청 경기도교육청율곡연수원,2026년 경기도교육청율곡연수원 내진성능평가 용역(생활관) 견적제출 공고,(주)에스엠구조건축사사무소,,,38730680,88.09,,,,,,
R26BK01658545,2026-08-11,전라남도교육청 전라남도광양교육청 광양백운중학교,"광양백운중 1,3학년 수련활동 차량임차용역 수의계약 안내 공고",(주)태양관광여행사,,,12201000,90.699,13560000,,,,,
R26BK01666367,2026-08-11,서울특별시,2026년(2차) 북부수도 관내 긴급누수복구공사 건설폐기물처리용역 (장기계속연간단가계약),백상기업주식회사,,,249253500,86.746,,,,,,
R26BK01660661,2026-08-11,전남광주통합특별시 상수도사업본부,용연~덕남정수장 비상도수관로 건설공사 건설폐기물처리용역,(주)우주환경,,,386178000,86.784,,,,,,
R26BK01676874,2026-08-11,한국농어촌공사 충남지역본부 논산지사,신당지구 수리시설개보수사업 전기공사 재해예방기술지도용역,전기통신소방안전공사(주),,,6658000,90.258,,,,,,
R26BK01668032,2026-08-11,경기도 남양주시,오남 양지리(대대울) 진입도로 개설공사(3구간) 도시관리계획 결정(변경) 및 실시설계용역,(주)우진기술단,,,76576000,88.29,,,,,,
R26BK01649386,2026-08-11,부산광역시,부산공동어시장 현대화사업(1단계 공사) 건설폐기물처리용역,(주)포항환경건설,,,1421814400,85.604,,,,,,
R26BK01667515,2026-08-11,한국수산자원공단,2026년 근해 감척어선 해체처리 원가계산,(재)동양경제연구원,,,35124000,86.769,,,,,,
R26BK01667418,2026-08-11,경기도교육청 경기도수원교육지원청,화서초 체육관 내진성능평가용역,한국시설진단원(주),,,21691110,88.034,,,,,,
R26BK01668636,2026-08-11,경상남도교육청 경상남도밀양교육지원청,부북초 외 1교(밀양고)외벽개선 설계용역 수의계약 안낵공고,창원건축사사무소,,,9238000,90.032,,,,,,
R26BK01664212,2026-08-11,경상북도교육청 경상북도청도교육지원청,2026년 청도교육지원청 중요기록물 전산화 및 정수점검 사업 용역,주식회사 무림지앤아이,,,44750000,89.059,50000000,,,,,
R26BK01668157,2026-08-11,(주)한국가스기술공사,2026년 ANSYS 프로그램 유지보수 용역,다움테크 주식회사,,,47874400,88.938,,,,,,
R26BK01667417,2026-08-11,한국어촌어항공단,2026년 제주권역 폐기물 처리용역,이도에코표선 주식회사,,,519900,87.916,590000,,,,,
R26BK01668355,2026-08-11,제주특별자치도개발공사,2026년 제주특별자치도개발공사 토양측정망 운영에 따른 토양오염조사 및 분석 용역,(재)서해환경과학연구소,,,61871000,88.044,,,,,,
R26BK01668266,2026-08-11,충청북도 진천군,덕산읍 산수리 162-39번지 일원 송수관로 개량공사 폐기물처리 용역에 따른 소액수의 견적제출 안내 공고[입찰대행],주식회사청담산업개발,,,30791000,88.086,35030000,,,,,
