공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01538410,2026-06-11,시흥도시공사,신규사업 기본구상 및 사업타당성 검토 용역(협상에 의한 계약),주식회사 삼안,384670000,,
R26BK01545357,2026-06-08,보건복지부 국립재활원,[척수손상재활과] 2026 WHO 협력 재활포럼 게최 위탁용역,써밋투어 주식회사,58650000,,
R26BK01574921,2026-06-16,조달청 부산지방조달청,2026년 산재예방정보시스템 기능개선 사업,(주)에이치씨엔씨,3041717800,99.925,
R26BK01573314,2026-06-16,국토교통부 대전지방국토관리청 예산국토관리사무소,국도21호선 봉화교(하) 등 14개소 내진보강공사 실시설계용역,한빛엔지니어링 주식회사,190066300,89.793,
R26BK01566824,2026-06-12,한국수출입은행,해양금융단 업무용 차량 임차(렌트),주식회사 레드캡투어,46062000,97.868,
R26BK01572121,2026-06-16,국토교통부 부산지방국토관리청 포항국토관리사무소,국도31호선 포항 죽장 입암지구 낙석산사태 정비공사 건설폐기물 처리용역,서현개발 주식회사,30892267,88.038,
R26BK01572138,2026-06-16,국토교통부 익산지방국토관리청 순천국토관리사무소,순천국토 시설안전관리과 통합건설사업관리용역,주식회사 동명기술공단종합건축사사무소,3088350000,81.663,
R26BK01565815,2026-06-16,경상북도 안동시,풍산읍 마애리~하리리 노후상수도관 교체공사 폐기물처리용역,웅부환경 주식회사,99157990,87.917,
R26BK01540987,2026-06-09,서울특별시 용산구,2026년 용산구 도시유휴공간 개선사업(긴급/협상),디올림 주식회사,200000000,,
R26BK01566108,2026-06-16,해양경찰청,경비함정 국제해상교통로 및 북태평양 순찰 지원 용역,주식회사 태동,31543750,90.505,
R26BK01573672,2026-06-16,전남광주통합특별시 장흥군,2026년 장흥군 해양쓰레기 정화사업 폐기물 처리용역(4차),주식회사 일등,86453300,88.505,
R26BK01568067,2026-06-16,경기도 포천시,건설공사 안전점검 수행기관 지정공고(안촌말천 소하천 정비사업),인프라안전(주),20906000,87.75,
R26BK01573878,2026-06-16,조달청,"2026년도 컨테이너검색기(인천 신항, 부산 신선대, 평택 동부두) 유지관리 사업",(주)세아네트웍스,488700000,100.0,
R26BK01568995,2026-06-16,전북특별자치도,위임국도 37호선 보행자 통행시설 정비사업(무주 무풍) 시공감리 용역 입찰공고,유한회사 용성엔지니어링,114835800,87.746,132290000
R26BK01567569,2026-06-16,전남광주통합특별시 광양시,2026년 섬진강하구 부유쓰레기 수거처리 용역,주식회사 동명테크,150404280,87.832,
R26BK01562460,2026-06-16,서울특별시 서부공원여가센터,월드컵(난지천)공원 인조잔디축구장 재정비공사 재해예방 기술지도 용역,리플래시기술 주식회사,1550140,90.254,1703460
R26BK01535624,2026-06-16,재단법인 백제문화재단,제72회 백제문화제 무대시스템 설치 및 운영 용역,대전문화방송(주),420000000,,
R26BK01568575,2026-06-16,경상북도 포항시 북구,2026년 농업용 암반관정 지하수 영향조사 및 사후관리 용역(3차),주식회사 현대이엔지,86878000,88.359,
R26BK01565467,2026-06-16,서울특별시 중랑구,2026년 관내 도로 노면 하부 공동조사 용역,우리기술단 주식회사,130971000,87.927,
R26BK01566962,2026-06-16,제주특별자치도,추자항 해경부두 축조공사 기본 및 실시설계용역(P.Q 후 가격입찰),주식회사 대영엔지니어링,1459800000,80.518,
R26BK01580704,2026-06-16,한국해양진흥공사,투자수익률 및 보증요율 체계 개선 용역,삼일회계법인,384000000,99.647,
R26BK01496709,2026-06-09,한국콘텐츠진흥원,2026 패션 디자이너 브랜드 스케일업 지원 위탁용역,(주)피에프아이엔,930000000,,
R26BK01569404,2026-06-16,국토교통부 익산지방국토관리청 순천국토관리사무소,국도29호선 보성 학동과선교 등 시설물 보수공사 건설폐기물처리용역,주식회사 예일산업,65256900,87.757,
R26BK01540566,2026-06-04,농촌진흥청,2026년 농촌진흥사업 종합만족도 조사 용역,글로벌알앤씨 주식회사,51400000,,
R26BK01564924,2026-06-16,경기도체육회 경기도사격테마파크,경기도사격테마파크 불연성폐기물(폐도자기류) 매입 위탁처리용역,케이이에스환경개발 주식회사,127020600,86.251,
R26BK01569966,2026-06-16,경기도교육청 경기도고양교육지원청,[2권역]학교 유무선 네트워크 개선 3-2차 정보통신공사 감리용역,(주)서광이에프,25702900,88.288,
R26BK01570079,2026-06-16,경기도교육청 경기도고양교육지원청,[3권역]학교 유무선 네트워크 개선 3-2차 정보통신공사 감리용역,에너지엑스 주식회사,14410037,90.077,
R26BK01570522,2026-06-16,경상남도교육청 경상남도김해교육지원청,2026.‘김해 다움’문화예술체험학습 및 교육발전특구 김해  특화교육 학교지원사업 차량 임차 용역,합자회사코리아고속관광,27280000,91.136,
R26BK01576682,2026-06-15,한국생산기술연구원,초실감 텔레프레즌스 비정형 작업 테스트용 로봇팔 수리,쿠카로보틱스코리아주식회사,24046000,99.048,
R26BK01575123,2026-06-15,국립공원공단월악산국립공원사무소,월악산 산지복구설계 및 산지전용허가 용역,다경측량토목설계공사,21560000,98.0,
R26BK01573328,2026-06-16,강원특별자치도 강릉시,2026 강릉 ITS 세계총회 대회의장 건립공사 폐기물처리용역(부대공사분),우리이엔티(주),85221160,88.917,96539000
R26BK01570119,2026-06-12,국가유산청 국립문화유산연구원,제48차 세계유산위원회 연구원 홍보부스 운영 용역,주식회사 더플러스커뮤니케이션즈,11965000,100.0,
R26BK01572738,2026-06-16,충청북도 제천시,2026년 대규모 산림복원사업 실시설계 용역,주식회사 이산임업기술,44440000,88.313,
R26BK01538474,2026-06-16,충청남도개발공사,내포신도시 종합의료시설 전력시설물 공사감리용역 사업수행능력평가 제출 안내 및 가격입찰 공고,(주)세광플러스,621418649,85.522,
R26BK01565133,2026-06-16,한국농수산식품유통공사 에이티화훼센터,화훼공판장 폐기물 처리 용역,코어엔텍 주식회사,479494400,82.812,
R26BK01573215,2026-06-16,인천광역시 계양구,2026년 오조산근린공원 물놀이장 운영 관리 용역,유한회사 신성건설,45528600,88.015,51650000
R26BK01572570,2026-06-16,경상남도 양산시,웅상문화체육센터 수영장 리모델링공사 기본 및 실시설계용역,종합건축사사무소 풍경건축,44112580,88.001,50430000
R26BK01572692,2026-06-16,경상남도 통영시,"2026년 통영터널(상행,하행) 정밀안전점검용역",주식회사 건설기술원,26180000,88.004,
R26BK01566884,2026-06-16,기상청 국립기상과학원,2026년 표준기상관측소 부지 유지관리 용역,동경엔지니어링 주식회사,72461000,89.999,
R26BK01572797,2026-06-16,부산교통공사,부산도시철도 궤도시설 유지관리용 모터카 제작감독 용역,케이알이앤씨 주식회사,16781000,91.008,18650000
R26BK01580937,2026-06-16,질병관리청 국립보건연구원,[일반용역](협상재공고_수의/전자시담)유형별인터페론 유전자 Knockout 마우스 제공 및 단백질 분석,울산과학기술원,98901000,99.9,
R26BK01548587,2026-06-16,국립공주대학교 사범대학 부설고등학교,2026학년도 국립공주대학교사범대학부설고등학교  1학년 국외현장체험학습(일본) 위탁용역,(주)하나투어,324770000,85.426,
R26BK01579216,2026-06-16,서울특별시 서울시립대학교,반도체 데이터 분석 실무교육 프로그램 운영 용역,주식회사 렛유인에듀,10032000,95.0,
R26BK01537793,2026-06-16,강원특별자치도교육청 한국의료마이스터고등학교,2026학년도 한국의료마이스터고등학교 1학년 테마학습여행(수학여행) 위탁 용역,매일관광주식회사,179000000,96.768,
R26BK01583040,2026-06-16,한국농어촌공사 경남지역본부 김해.양산.부산지사,2026년 대동지구 용배수로 수초제거 용역,금호건기,19600000,90.226,
R26BK01583052,2026-06-16,한국농어촌공사 전남지역본부 담양지사,집중호우 대비 대전면 태목리 배수지거등 2개소 양수기 설치 임대용역,우주기업 주식회사,22968000,90.0,
R26BK01530669,2026-06-10,조달청,국제항공 탄소 배출량 관리 시스템 구축,주식회사 솔루티스시스템,800000000,,
R26BK01571678,2026-06-16,서울특별시교육청 서울특별시북부교육지원청,창북중 운동장 시굴조사 용역,(재)고려문화유산연구원,24451000,88.491,
R26BK01580857,2026-06-16,보령시농촌신활력플러스사업추진단,거점-액션그룹 연계 홍보 팸투어 용역,주식회사 정앤서,50000000,100.0,
R26BK01547393,2026-06-09,경기도,2026년 광복절 경축 행사 대행 용역,주식회사 세원,107250000,,
R26BK01531717,2026-06-02,한국발명진흥회,2026년 지역지식재산센터 정산보고서 검증 용역,대륜회계법인,28000000,,
R26BK01458971,2026-06-01,사회복지법인 한국컴패션,항공권 발권 및 부대 업무 대행 여행사 선정,(주) 하나투어비즈니스,0,,
R26BK01492317,2026-06-09,행정안전부,2026년 국민 안전의식 조사,알앤알컨설팅 주식회사,95700000,,
R26BK01489330,2026-06-17,한국농어촌공사 전북지역본부 군산지사,대야면 농촌중심지활성화사업 지역역량강화용역,주식회사 틔움터,700000000,,
R26BK01541278,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 4과제),특허법인 시공,130000000,,
R26BK01513342,2026-06-08,한국공항공사 김포공항,김포공항 국제선 동편 대합실 개선 설계용역,사이건축사사무소,0,,
R26BK01545514,2026-06-17,정읍정다운상권활성화추진단,정읍샘고을정다운상권 정다운 투어패키지 프로그램 개발,다다애드,240000000,100.0,
R26BK01527900,2026-06-02,경상남도 사천시,국가중요어업유산 보전 및 활용 기본계획 수립 연구용역(협상에 의한 계약),한국생태연구원 주식회사,92000000,,
R26BK01541282,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 6과제),주식회사 루트아이템,133000000,,
R26BK01545072,2026-06-08,한국무역협회,2026 인천 서구 말레이시아 화상 수출상담회,주식회사 마카글로벌,30000000,100.0,
R26BK01532214,2026-06-01,전북특별자치도 고창군,고창생물자원보전시설 자연생태원 아카이브 설계 및 제작·설치 용역(협상에 의한 계약)_재공고,(주)아이어스,158000000,,
R26BK01545217,2026-06-15,사단법인 김운용스포츠위원회,2026년 김운용컵 국제오픈태권도대회 숙박 위탁 운영 대행 모집공고,주식회사라도스투어,84400000,,
R26BK01511534,2026-06-08,한국자산관리공사,캠코인재개발원 내진ㆍ구조보강 공사 설계용역(제안공모),윤이엔지건축사사무소,0,,
R26BK01541300,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 20과제),특허법인 로드,103500000,,
R26BK01545187,2026-06-09,조달청 대구지방조달청,2026년 국립울진해양과학관 기획전시,주식회사 플라츠랩 (Platz Lab),173910000,,
R26BK01541294,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 15과제),청암국제특허법률사무소,120000000,,
R26BK01529767,2026-06-09,문화체육관광부,정책여론수렴시스템 고도화 감리 용역,정보기술품질연구원 주식회사,72000000,,
R26BK01541924,2026-06-08,경기도 안산시,(긴급)중앙동 골목상권 특성화 콘텐츠 디자인 개발 용역(협상에 의한 계약),주식회사 디자인다다,165000000,,
R26BK01552753,2026-06-17,조달청,포항흥해공업고등학교 생활관 증축공사 감리용역(계속비),(주)건축사사무소반석,263366000,86.796,
R26BK01530479,2026-06-12,재단법인 대구디지털혁신진흥원,2026년 지역산업 SW인재양성 기반조성 사업 SW학습과정 운영 용역,주식회사 에듀니티랩,115621000,,
R26BK01547160,2026-06-08,국방부 한국국방연구원,"한국국방연구원 구내식당(매점,카페 포함) 위탁운영업체 선정",주식회사프레델,1,,
R26BK01549631,2026-06-17,공군본부,강릉기지 확장 부지매입 공공갈등 관리방안 연구용역,단국대학교 산학협력단,28500000,95.845,
R26BK01520362,2026-06-10,조달청 서울지방조달청,AI·IoT 멀티모달 제주 도로안전 통합관리 체계 구축,(주)유오케이,678843000,,
R26BK01547746,2026-06-09,재단법인인천문화재단,2026 문화예술지원사업 현장 평가 및 만족도 조사 용역,주식회사 코리아리서치센터,95810000,,
R26BK01549895,2026-06-09,한국중견기업연합회,중견기업-스타트업 협업 활성화를 위한 정책연구 용역 재공고,주식회사 이산컨설팅그룹,50000000,,
R26BK01551257,2026-06-09,한국콘텐츠진흥원,글로벌 K-콘텐츠 트렌드 분석 플랫폼 구축 감리 위탁용역,정보기술품질연구원 주식회사,93700000,,
R26BK01549356,2026-06-12,홍익대학교 산학협력단,홍익대학교 바이오헬스 혁신융합대학 사업단 미국 북동부 멘토링 프로그램 진행 업체 선정,(주) 하나투어비즈니스,350407127,,
R26BK01546044,2026-06-15,전북대학교,기업 기술애로 발굴 수요조사 및 맞춤형 자문제도 운영,온경영기술 주식회사,88000000,,
R26BK01541990,2026-06-09,서울특별시 중랑구,「2026 중랑 물놀이 한마당」 물놀이장 설치·해체 및 운영 용역 시행 (긴급),에스티산업주식회사,170000000,,
R26BK01536065,2026-06-01,한국과학기술연구원부설국가녹색기술연구소,(NIGT) 협력전략 고도화를 위한 전문가 조사 및 자문위원회 운영,글로벌리서치이엑스(주),75300000,,
R26BK01541273,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 2과제),특허법인다나,133650000,,
R26BK01550455,2026-06-09,대전대학교산학협력단,2026 글로벌 바이오헬스 이노베이션 트랙 프로그램 운영,사단법인 한국창업교육협의회,104284856,94.804,
R26BK01545312,2026-06-16,정읍정다운상권활성화추진단,정읍샘고을정다운상권 SNS 채널 운영 및 홍보,다다애드,70000000,100.0,
R26BK01570397,2026-06-17,전북특별자치도 순창군,2026년 농식품부 빈집정비사업 폐기물처리용역,중앙환경아스콘 유한회사,30000000,88.747,33491000
R26BK01568663,2026-06-16,전북특별자치도 전주시,공덕지구 자연재해위험개선지구 정비사업 지하안전영향평가용역 견적제출 안내공고,주식회사 인우,71417933,88.065,
R26BK01552332,2026-06-09,한국산업안전보건공단 산업안전보건연구원,(재공고)산업안전보건지도사 시험제도 개편 연구 용역,주식회사 티오에스씨,68249000,98.075,
R26BK01547089,2026-06-17,경상북도 경산시 맑은물사업본부 상수도과,[P.Q후 가격입찰]경산시 노후 상수관망 정비사업 기본 및 실시설계 용역 지명경쟁 입찰 공고,주식회사 건화,2525700000,81.16,
R26BK01542728,2026-06-08,한국섬진흥원,2026년 섬 지역 특성화사업 팝업스토어 기획·운영 용역,프로젝트렌트 주식회사,384150000,,
R26BK01541297,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 17과제),(주)피앤디디자인,135000000,,
R26BK01544488,2026-06-11,문화체육관광부 국립중앙도서관,2026년 국가전거 구축사업 감리,주식회사 에이씨에스글로벌,77542400,,
R26BK01570494,2026-06-17,울산광역시도시공사,대대일반산업단지 조성공사 가연성 폐기물 처리용역,주식회사 에너지파크,198574164,86.745,
R26BK01574432,2026-06-17,강원특별자치도 화천군,2025년 대이리 미차집구역 하수관로 정비공사 GIS DB 구축용역,세범엔지니어링 주식회사,22530000,88.049,
R26BK01570357,2026-06-17,전북특별자치도 순창군,수장지구 마을하수도 정비사업 CCTV조사 및 수밀시험용역,유한회사 건우건설,190073000,87.768,
R26BK01580941,2026-06-17,한국원자력통제기술원,핵물질 수출입 관련 주요국 제도조사를 통한 국내 제도개선 제안,경희대학교 산학협력단,48000000,100.0,
R26BK01574549,2026-06-16,국립공원공단 국립공원해양생태보전원,거머리말 우량종자 생산·파종 특허기술 시범적용,(주)수중생태기술연구소,19600000,98.0,
R26BK01574359,2026-06-17,강원특별자치도 영월군,농어촌민박 사업장 전기 안점점검 용역 수의견적 제출안내 공고(입찰대행),(주)태인,21130000,88.353,23940000
R26BK01557937,2026-06-17,국토교통부 익산지방국토관리청,신안 압해-화원(2공구) 도로건설공사 편입 무연분묘 개장용역,고진감래,66222000,88.01,
R26BK01582565,2026-06-17,(재)한국조선해양기자재연구원,해외 학술지 논문화 지원 컨설팅 용역,사피엔스논문컨설팅연구소 주식회사,99000000,100.0,
R26BK01582617,2026-06-17,(재)서울특별시평생교육진흥원,2026년 제4차 신규직원 채용 필기전형 대행 용역,인크루트 주식회사,5500000,100.0,
R26BK01573789,2026-06-17,경기도 남양주시 공원녹지관리사업소,"2026년 물놀이형 수경시설 관리 용역(1권역)(금곡동, 평내동)",더원파트너 주식회사,71907900,88.265,
R26BK01583746,2026-06-17,서울교통공사,창동차량기지 운용과 및 운전취급실 이사용역,창조이사,14000000,99.715,
R26BK01569031,2026-06-15,경기도 구리시,[긴급]용역 전자입찰 공고(2026년 공용차량 자동차보험 통합 가입),메리츠화재해상보험주식회사,75338390,92.337,
R26BK01567908,2026-06-17,경상북도,내남~외동간 도로건설공사 건설폐기물처리용역(3차),(주)대명환경산업,274808500,86.757,
R26BK01538123,2026-06-17,경기도교육청 이천고등학교,2026학년도 이천고 2학년 숙박형 현장체험학습(수학여행) 위탁 용역 입찰 공고,(주)이앤티코리아,181285700,89.288,
R26BK01547435,2026-06-16,사단법인 스마트제조혁신협회,2026년 디지털새싹 교구 개발 용역,주식회사 교농,24584000,,
R26BK01550778,2026-06-17,기후에너지환경부 금강유역환경청,미호강 상류1권역 하천기본계획  전략환평(기후변화)영향평가용역,주식회사 경동엔지니어링,1189688000,83.032,
R26BK01570815,2026-06-17,전남광주통합특별시 나주시,나주천 하천유지용수 공급 기본 및 실시설계 용역,(유)승우건설,208160000,86.787,
R26BK01566375,2026-06-17,경기도 안성시 농업기술센터,2026년 하반기 거점소독시설 폐수 위탁처리 용역(단가계약),(주)에이치엔,115139,88.143,
R26BK01581783,2026-06-17,서울과학기술대학교,2027학년도 서울과학기술대학교 학부 신·편입학 인터넷 원서접수 및 전형료 수납대행 용역(수의시담),(주)유웨이어플라이,4000,,
R26BK01574103,2026-06-17,경기도 남양주시 공원녹지관리사업소,2026년 물놀이형 수경시설 관리 용역(5권역)(별내동),애지건설 주식회사,74617612,88.549,
R26BK01582021,2026-06-17,질병관리청,"[연구,136] 감염성 병원체 대체 물질 제작",충북대학교산학협력단,69000000,98.571,
R26BK01547691,2026-06-09,중앙사회서비스원,스마트 사회복지시설 사업 성과측정 및 업무분석‧재설계 연구,백석대학교산학협력단,95000000,,
R26BK01577846,2026-06-17,조달청 부산지방조달청,2026년 건물부문 배출권거래제 외부사업 운영지원,주식회사 케이이씨엠,363500000,99.991,
R26BK01582755,2026-06-17,서울특별시 도시기반시설본부,진접선(4호선 연장) 차량기지 건설사업 건설지 기획 및 제작 용역,주식회사 더페이퍼,47025000,95.0,
R26BK01563550,2026-06-17,경기도 용인시,건설공사 안전점검 수행기관 지정 공고[용인반도체클러스터 일반산업단지 D1-1블록 공동주택 신축공사],주식회사 이안구조엔지니어링,145328440,90.15,
R26BK01540868,2026-06-05,북한이탈주민지원재단,북향민 관련  AI-Ready 데이터가공 및 활용방안 연구 (재공고),고려대학교산학협력단,45000000,,
R26BK01493233,2026-06-17,인천광역시교육청 인천해송고등학교,2026학년도 인천해송고등학교 2학년 제주도 수학여행 위탁용역(2단계 규격가격동시 입찰),인천태화관광 주식회사,234585800,88.84,
R26BK01584945,2026-06-17,한국공항공사,2026년 항공보안주간 개막식 대행용역,주식회사 플랜엑스,19306000,98.0,
R26BK01582895,2026-06-16,한국농어촌공사 경북지역본부 상주지사,오사양수장 외 3개소 전동기 점검수리 용역,태융모터펌프,8558000,89.942,
R26BK01582333,2026-06-17,경기도 용인시,[수의시담]2026년 우당육교 정밀안전진단 용역,한국시설진단원(주),47945920,88.0,
R26BK01568166,2026-06-17,한신대학교,한신대학교 통학용 셔틀버스 임차 용역,(주)신성화투어,441000,88.351,495000
R26BK01557438,2026-06-17,전남광주통합특별시교육청 서진여자고등학교,"2026학년도 서진여고 2학년 현장체험학습(수학여행)위탁용역 2단계(가격,규격 동시)입찰 공고",주식회사무등파크여행사,23500000,87.035,
R26BK01572790,2026-06-17,대구광역시교육청 대구학교지원센터,[긴급] 대구초등학교 외 18교 조리실 환기시설 청소 용역,예원아이엔티,52697990,90.001,
R26BK01573813,2026-06-17,경기도 남양주시 공원녹지관리사업소,2026년 물놀이형 수경시설 관리 용역(2권역)(화도읍),주식회사 위드고웰,80840150,88.004,
R26BK01582309,2026-06-17,경기도 용인시,[수의시담]2026년 죽전2교 외 1개소 정밀안전점검 용역,제이안전 주식회사,46373360,88.0,
R26BK01581718,2026-06-17,한국연구재단,2026년 국립대학육성사업 성과 공유 및 확산 추진 지원,주식회사 그린프로그커뮤니케이션즈,95452500,97.605,
R26BK01586171,2026-06-17,울산광역시교육청 울산광역시강남교육지원청,[긴급] 언양중학교 외부환경 개선공사 건설폐기물 처리요역(소각),주식회사 유니큰,723800,94.0,
R26BK01578155,2026-06-17,조달청 서울지방조달청,재판소원 관련 정보시스템 개편 사업,(주)비인텍,1751000000,99.981,
R26BK01541304,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 24과제),크로스투디자인,88000000,,
R26BK01542784,2026-06-16,서울특별시교육청 명지고등학교,2026학년도 명지고등학교 2학년 수련활동 용역입찰공고,휘닉스중앙 주식회사,95040000,96.126,99200000
R26BK01583096,2026-06-17,한국과학기술정보연구원,군 장병 AI 학습 플랫폼 LMS 개발,주식회사 액츠원,21100000,100.0,
R26BK01552273,2026-06-09,소방청,2026년 다중이용업소 화재위험평가 용역(재공고),사단법인 한국안전인증원,117200000,,
R26BK01560894,2026-06-17,경기도 여주시,여주역세권 제2지구 도시개발사업 실시계획 및 환지계획 수립 용역[지명경쟁 입찰 공고],주식회사 삼안,2498100000,81.614,
R26BK01574266,2026-06-17,경상북도 경주시 맑은물사업본부,2026년 정수장(1종) 정밀안전점검 용역,주식회사 오케이종합엔지니어링,42615320,88.067,
R26BK01571749,2026-06-17,충청남도 공주시,동현지구 스마트 창조도시 조성사업 건설폐기물 운반 및 처리 용역,(주)천안환경,139935000,87.909,
R26BK01573305,2026-06-17,경상남도 진주시,2026년 진양호공원 어린이 물놀이터 운영관리 용역,미래컴퍼니,38960490,88.009,
R26BK01573157,2026-06-17,국토교통부 익산지방국토관리청 전주국토관리사무소,국도23호선 고창 덕산지구 병목지점 개선공사 폐기물처리용역(폐콘크리트),유한회사 도형,7121952,88.055,
R26BK01557862,2026-06-16,한신대학교,한신대학교 기관장 업무차량 임차(렌트) 용역 계약,(주)신원렌터카,73250000,86.668,84600000
R26BK01543224,2026-06-01,사단법인국립예술단체연합회,국립예술단체 청년교육단원 통합 홈페이지 및 공모시스템 구축 용역,주식회사 니트로아이,64000000,,
R26BK01548157,2026-06-09,조달청 서울지방조달청,2026년도 인증노동감독관 전문과정 위탁 운영 용역,고려대학교,110000000,,
R26BK01579010,2026-06-15,제주특별자치도,2026년 자전거의 날 행사 대행 용역(가격협상),더바이크,418000000,95.0,
R26BK01573472,2026-06-16,경상북도 상주시 상수도사업소,상주~도청신도시간 도로건설구간 상수관 이설공사 폐기물처리용역,주식회사 삼백환경,41471690,88.475,47300000
R26BK01570625,2026-06-17,경상남도 고성군 상하수도사업소,광덕지구 지방상수도 확장사업 폐기물 처리 용역,대진환경 주식회사,64306000,88.352,
R26BK01528765,2026-06-10,조달청,철도건설현장 실효적 안전관리체계 구축 연구,충북대학교산학협력단,343000000,,
R26BK01508513,2026-06-02,한국산업단지공단,2026년 산업단지 오픈이노베이션 위탁운영용역,씨엔티테크(주),867000000,,
R26BK01566580,2026-06-16,경기도 안산시,(긴급)상록수역세권 개발 교통영향평가 용역,주식회사 케이디알앤디,134624000,87.875,151529000
R26BK01572826,2026-06-17,대구광역시교육청 대구학교지원센터,[긴급] 대구경동초등학교 외 20교 조리실 환기시설 청소 용역,주식회사 라이프테크,62714140,90.053,
R26BK01573918,2026-06-17,경기도 남양주시 공원녹지관리사업소,"2026년 물놀이형 수경시설 관리 용역(4권역)(진접읍, 별내면)",주식회사 위드고웰,93114850,88.164,
R26BK01571403,2026-06-17,인천광역시 종합건설본부,2026년 간석고가교 정밀안전점검용역,주식회사메딕콘,36399000,88.004,
R26BK01571673,2026-06-17,대구광역시 동구,2026년 폭염대응 살수차 임차 용역,주식회사 대구살수급수,39424000,91.771,
R26BK01498891,2026-06-10,중원대학교,중원대학교 IR기반 성과관리시스템 구축,주식회사 피앤디솔루션,349700000,,
R26BK01574807,2026-06-17,금융위원회 금융정보분석원,금융정보분석원 업무용차량 임대서비스 계약,주식회사 제이카,27360000,97.788,27900000
R26BK01545144,2026-06-15,국민건강보험공단,2026년도 의료급여관리사 심리회복지원 프로그램(EAP),주식회사 위너스 제이엠,37730000,,
R26BK01526957,2026-06-12,조달청 부산지방조달청,2026년도 해양수산정보 공동활용체계 구축,주식회사 올포랜드,800000000,,
R26BK01573858,2026-06-17,국토교통부 부산지방국토관리청 대구국토관리사무소,국도30호선 김천시 대덕면 등 2개구간 정비용역(예초),주식회사 아름,84150149,90.017,
R26BK01536350,2026-06-17,인천관광공사,2026년 인천 전통시장 프로그램 운영 및 이용 활성화,청개구리,174100000,94.482,
R26BK01576477,2026-06-17,경기도,2026년 연인산도립공원 하반기 소나무재선충병 방제사업 실시설계용역,해찬솔이엔지,13876000,90.39,
R26BK01536412,2026-06-17,인천관광공사,2026 인천 관광 테마홍보물 제작,웨스트코 주식회사,142000000,94.332,
R26BK01568168,2026-06-17,조달청 부산지방조달청,장전중학교 다목적강당 및 급식실 등 증축공사 건설폐기물처리용역(계속비),(주)석원산업,103194000,88.031,
R26BK01559240,2026-06-17,서정대학 산학협력단,2026학년도 초등학교 방과 후 프로그램 공급사업 선도 프로그램 개발 용역,사단법인 컴퓨팅교사협회,26700000,,
R26BK01586822,2026-06-17,한국농어촌공사 경남지역본부 김해.양산.부산지사,대지 1-0-3 배수지거 외 10개소 수초제거 작업 용역,사회적 협동조합 포리스트,19600000,90.264,
R26BK01586254,2026-06-17,산림청,지속가능한 산림경영·관리를 위한 동북아 산림병해충 국제협력 네트워크 구축방안 연구,아시아산림연구소,21120000,96.0,
R26BK01569755,2026-06-17,서울특별시 도로사업소 동부도로사업소,26_27년 도로기전시설물 유지보수공사 재해예방 기술지도 용역,(주)한국정보통신공사협회 안전기술원,5065190,90.869,
R26BK01515537,2026-06-09,조달청,2026년 임도 타당성평가 용역사업,한국산림재난안전기술공단,268199250,,
R26BK01541286,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 10과제),지온컨설팅(주),134000000,,
R26BK01574831,2026-06-17,대전광역시 유성구,노은동 노은어린이공원 리모델링 실시설계용역,(주)중부기술단,35313000,88.091,
R26BK01573653,2026-06-17,충청북도 영동군,영동군 소하천정비종합계획 재수립 및 지형도면 고시용역(1권역),주식회사 동명기술공단종합건축사사무소,4112000000,81.134,
R26BK01541438,2026-06-17,서울특별시교육청 문일고등학교,2026학년도 문일고등학교 1학년 소규모테마교육여행 위탁용역,(주)정풍관광,147955000,79.936,
R26BK01568595,2026-06-17,근로복지공단본부,업무용 차량 임차,(주)엠제이렌터카,37002240,88.704,42048000
R26BK01541301,2026-06-09,한국발명진흥회,2026년 특허기반 사업화 R&D 지원사업 용역(2차 21과제),무한아이피씨 주식회사,110250000,,
R26BK01567895,2026-06-17,한국환경공단,악취기술지원 사업장 시설개선율 조사,사단법인 중부지역발전연구원,47053000,86.72,
R26BK01572355,2026-06-17,경상남도 함안군,하천쓰레기 자체처리불가 폐기물 처리 용역(단가계약),베르데산업 주식회사,246837,89.328,275000
R26BK01574685,2026-06-17,인천시설공단,2026년 삼산월드체육관 기계설비 성능점검 용역,조광설비(주),38884470,88.008,
R26BK01569107,2026-06-15,전남광주통합특별시 함평군,"함평군 국가하천(함평, 고막원)시설물 정밀안전점검 및 성능평가 용역",(주)양광엔지니어링,86909190,88.076,98889000
R26BK01550622,2026-06-10,재단법인전북특별자치도콘텐츠융합진흥원,전북특별자치도 콘텐츠산업 정례 실태조사 및 정책 성과 분석 연구 용역,주식회사 지투엠파트너스,38800000,,
R26BK01536149,2026-06-11,재단법인 광주정보.문화산업진흥원,실감콘텐츠 배경데이터 제작·수집3차,주식회사 백스포트,287760000,,
